px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
9.90074	-11.3052	-2.68906	1.64706	-0.337318	9.83851	-11.2795	9.85	-11.3	0	-2.73184	0.00468454
9.89357	-11.4558	-2.69008	1.61681	-0.34854	9.83839	-11.4483	9.85	-11.45	0	-2.73182	0.178113
9.8832	-11.5887	-2.68019	1.58406	-0.368987	9.79654	-11.5922	9.8	-11.6	-0.998566	-2.9957	0.00436541
9.85226	-11.7337	-2.68879	1.54327	-0.389831	9.75592	-11.7487	9.75	-11.75	-0.998566	-2.99569	0.564251
9.85322	-11.8833	-2.69631	1.53054	-0.376702	9.77699	-11.9246	9.75	-11.9	0	-2.73084	0.00228672
9.824	-12.0381	-2.70333	1.49477	-0.390617	9.75861	-12.0491	9.75	-12.05	0	-2.73085	0.261837
9.75092	-12.1764	-2.66724	1.40727	-0.481855	9.63743	-12.1863	9.65	-12.2	-1.81598	-2.72396	0.0809237
9.68556	-12.3317	-2.68058	1.35394	-0.50632	9.56514	-12.3446	9.55	-12.35	-1.81597	-2.72396	0.869523
9.54889	-12.4581	-2.63768	1.20842	-0.670368	9.47157	-12.4849	9.45	-12.45	-1.82132	-1.82133	0.228565
9.46202	-12.5898	-2.63971	1.1499	-0.690513	9.34752	-12.5408	9.35	-12.55	-1.82131	-1.82131	0.863035
9.37318	-12.7162	-2.63552	1.08077	-0.733452	9.32154	-12.7193	9.3	-12.65	-0.908038	-1.81606	0.013588
9.29128	-12.8289	-2.62397	1.03219	-0.742101	9.24151	-12.7411	9.25	-12.75	-0.908029	-1.81605	0.530145
9.09497	-12.9134	-2.61032	0.844623	-0.948055	9.04013	-12.7738	9.05	-12.85	-3.64007	-1.82004	0.322363
8.96399	-13.0097	-2.61472	0.770825	-0.967329	8.83995	-12.9425	8.85	-12.95	-3.64007	-1.82003	1.09153
8.80963	-13.0779	-2.62658	0.648636	-1.07059	8.73518	-13.0163	8.75	-13	-1.9959	-0.997948	0.0783294
8.6915	-13.1374	-2.616	0.584177	-1.08173	8.6395	-13.0341	8.65	-13.05	-1.9959	-0.997948	0.698877
8.52396	-13.1884	-2.63219	0.462709	-1.16889	8.48414	-13.0416	8.5	-13.1	-2.73149	-0.910502	0.0597478
8.384	-13.2333	-2.62452	0.388518	-1.17908	8.34268	-13.1451	8.35	-13.15	-2.73146	-0.910485	0.497548
8.24301	-13.2782	-2.62591	0.316083	-1.18866	8.19497	-13.1991	8.2	-13.2	-2.72385	-0.907955	0.001499
8.09702	-13.3059	-2.62184	0.241683	-1.19738	8.06107	-13.2364	8.05	-13.25	-2.72383	-0.907947	0.322743
7.9335	-13.3132	-2.63933	0.138761	-1.24909	7.88931	-13.1791	7.9	-13.25	-2.72673	0	0.0241887
7.78415	-13.3145	-2.63493	0.0609036	-1.25811	7.75593	-13.2425	7.75	-13.25	-2.72673	0	0.316605
7.6274	-13.3024	-2.64583	-0.0284982	-1.28465	7.52542	-13.1457	7.6	-13.25	-2.72991	0	0.00939291
7.47781	-13.2832	-2.64547	-0.106167	-1.29111	7.44992	-13.2329	7.45	-13.25	-2.72991	0	0.175056
7.2999	-13.2175	-2.70649	-0.243483	-1.38596	7.19347	-13.1392	7.25	-13.2	-3.63887	0.909723	0.0986267
7.14095	-13.1752	-2.72345	-0.322437	-1.3852	7.05468	-13.1604	7.05	-13.15	-3.63887	0.909723	0.403767
7.02352	-13.1581	-2.65684	-0.347354	-1.30847	6.90569	-13.1515	6.9	-13.15	-2.72312	0	0.0828655
6.86184	-13.1137	-2.68719	-0.412918	-1.29657	6.73255	-13.1364	6.75	-13.15	-2.72312	0	0.926625
6.75654	-13.1002	-2.63082	-0.428126	-1.22737	6.69426	-13.3705	6.6	-13.15	-3.00475	0	0.0676236
6.60052	-13.0683	-2.67364	-0.468545	-1.20003	6.42749	-13.1436	6.45	-13.15	-3.00472	0	1.9661
6.48879	-13.0324	-2.64074	-0.498834	-1.15865	6.4246	-13.2048	6.35	-13.1	-1.9976	0.998786	0.0245321
6.34978	-12.9877	-2.66566	-0.538208	-1.137	6.2503	-13.0552	6.25	-13.05	-1.99758	0.998786	0.817896
6.22854	-12.9346	-2.63942	-0.575925	-1.10413	6.162	-13.1569	6.1	-13	-2.72732	0.909111	0.0169972
6.07633	-12.8765	-2.66897	-0.61287	-1.07732	5.95166	-12.9396	5.95	-12.95	-2.72732	0.909111	1.11974
5.95731	-12.8084	-2.64482	-0.651306	-1.04809	5.78184	-12.8825	5.8	-12.9	-2.72895	0.909657	0.0129745
5.7993	-12.752	-2.67916	-0.673557	-1.01019	5.64785	-12.8416	5.65	-12.85	-2.72896	0.909648	1.81874
5.6811	-12.6602	-2.68811	-0.726854	-1.00948	5.54035	-12.7925	5.55	-12.75	-1.81808	1.81809	0.000881302
5.53986	-12.5857	-2.70941	-0.754636	-0.980766	5.43842	-12.6552	5.45	-12.65	-1.81809	1.81809	0.905789
5.42841	-12.4789	-2.72629	-0.810887	-0.986566	5.33087	-12.5965	5.3	-12.55	-2.7236	1.81575	0.00350157
5.27747	-12.3972	-2.75757	-0.828217	-0.948059	5.12059	-12.4527	5.15	-12.45	-2.72358	1.81572	1.65737
5.17624	-12.3083	-2.72869	-0.861266	-0.92513	5.13793	-12.5907	5.05	-12.35	-1.81967	1.81966	0.0154345
5.04981	-12.2077	-2.74708	-0.889888	-0.902064	4.95241	-12.2277	4.95	-12.25	-1.81967	1.81967	0.591071
4.94798	-12.0735	-2.79024	-0.948777	-0.917701	4.81467	-12.1072	4.85	-12.1	-1.81844	2.72766	0.0191578
4.83502	-11.9562	-2.80571	-0.981697	-0.899334	4.75144	-11.9561	4.75	-11.95	-1.81844	2.72767	0.410463
4.75954	-11.8441	-2.75125	-1.01933	-0.88009	4.6829	-11.7433	4.7	-11.85	-0.909557	1.8191	0.038793
4.67929	-11.7207	-2.74926	-1.06228	-0.875003	4.67603	-11.7496	4.65	-11.75	-0.909553	1.81911	0.0469704
4.60896	-11.5904	-2.74553	-1.10889	-0.873467	4.61619	-11.6508	4.6	-11.6	-0.907782	2.72335	0.000406442
4.54528	-11.4521	-2.74678	-1.15789	-0.874225	4.5432	-11.4431	4.55	-11.45	-0.907778	2.72334	0.00449318
4.46189	-11.2825	-2.84508	-1.20532	-0.875298	4.48104	-11.1618	4.5	-11.25	-0.910253	3.64099	0.0980388
4.42292	-11.1223	-2.8492	-1.2663	-0.887732	4.44374	-11.0696	4.45	-11.05	-0.910253	3.64099	0.186508
4.43172	-10.9939	-2.73568	-1.34342	-0.921306	4.46178	-10.9843	4.45	-10.95	0	1.81804	0.142669
4.41237	-10.8474	-2.73026	-1.40068	-0.9284	4.4464	-10.8663	4.45	-10.85	0	1.81805	0.0839552
4.44603	-10.7252	-2.63674	-1.4892	-0.977745	4.60972	-11.1274	4.45	-10.75	0	1.81614	0.103999
4.43542	-10.5891	-2.62943	-1.53898	-0.974407	4.43858	-10.6346	4.45	-10.65	0	1.81614	0.108899
4.37773	-10.4358	-2.69639	-1.54007	-0.905915	4.43099	-10.4242	4.45	-10.45	0	3.6396	0.0822864
4.39683	-10.2784	-2.70203	-1.60544	-0.920925	4.44616	-10.2449	4.45	-10.25	0	3.6396	0.216144
4.42591	-10.1314	-2.68971	-1.67407	-0.942971	4.52156	-10.1192	4.5	-10.1	0.910021	2.73005	0.00430736
4.47389	-9.97509	-2.69795	-1.74748	-0.963671	4.55225	-9.94382	4.55	-9.95	0.910013	2.73003	0.431296
4.48339	-9.83548	-2.71745	-1.7755	-0.934787	4.5897	-9.73456	4.6	-9.8	0.999085	2.99725	0.0110176
4.54717	-9.69232	-2.73056	-1.84607	-0.956906	4.64586	-9.65356	4.65	-9.65	0.99908	2.99724	0.663548
4.63929	-9.55018	-2.71863	-1.95063	-1.02516	4.61159	-9.38621	4.7	-9.55	0.910095	1.82021	0.0397181
4.7081	-9.41863	-2.71484	-2.01361	-1.03207	4.7442	-9.45683	4.75	-9.45	0.910091	1.82018	0.146929
4.75158	-9.29192	-2.72087	-2.04352	-1.00182	4.80746	-9.23434	4.85	-9.3	1.99828	2.99743	0.00764974
4.84333	-9.16888	-2.73304	-2.11095	-1.0169	4.94202	-9.15915	4.95	-9.15	1.99826	2.99739	0.556227
4.87555	-9.02918	-2.73542	-2.10603	-0.931819	5.03379	-9.03255	5	-9	0.908384	2.72514	0.0591288
4.97729	-8.89254	-2.75453	-2.16934	-0.940833	5.06039	-8.84271	5.05	-8.85	0.908384	2.72514	0.51842
5.09123	-8.77793	-2.75714	-2.24789	-0.975567	5.21058	-8.83852	5.15	-8.75	1.81679	1.8168	0.00984881
5.20422	-8.66105	-2.76665	-2.30993	-0.98216	5.26598	-8.6555	5.25	-8.65	1.81679	1.8168	0.212103
5.269	-8.53448	-2.75717	-2.31218	-0.908678	5.33786	-8.49992	5.35	-8.5	1.82017	2.73024	0.0430399
5.38539	-8.41598	-2.77368	-2.36545	-0.909696	5.43516	-8.36367	5.45	-8.35	1.82015	2.73022	0.279387
5.48421	-8.30342	-2.77143	-2.39584	-0.879972	5.58025	-8.28767	5.55	-8.25	1.81852	1.81852	0.00763599
5.60808	-8.19741	-2.78337	-2.44702	-0.881024	5.65225	-8.1686	5.65	-8.15	1.8185	1.8185	0.149527
5.71571	-8.09522	-2.77696	-2.47558	-0.849718	5.83663	-8.14888	5.75	-8.05	1.81752	1.81753	0.00980708
5.83355	-7.99531	-2.78091	-2.5172	-0.844655	5.81186	-7.95139	5.85	-7.95	1.81752	1.81752	0.127409
5.93319	-7.89282	-2.76462	-2.52629	-0.788065	5.99151	-7.92468	5.95	-7.85	1.8194	1.8194	0.0280485
6.05706	-7.79805	-2.77102	-2.56471	-0.782949	6.04627	-7.74932	6.05	-7.75	1.81941	1.8194	0.133083
6.11794	-7.6628	-2.73095	-2.50971	-0.637305	6.05883	-7.47931	6.15	-7.6	1.81742	2.72613	0.184572
6.24463	-7.55191	-2.75326	-2.5354	-0.626504	6.26179	-7.43797	6.25	-7.45	1.8174	2.72611	0.716743
6.37236	-7.46167	-2.76051	-2.56986	-0.628481	6.3458	-7.29797	6.4	-7.35	2.7248	1.81653	0.00215569
6.51038	-7.35667	-2.78702	-2.59585	-0.618213	6.55234	-7.24441	6.55	-7.25	2.72477	1.81651	0.780382
6.63527	-7.26886	-2.78508	-2.61706	-0.599866	6.61964	-7.17343	6.65	-7.2	1.81957	0.909789	0.00326984
6.7654	-7.18696	-2.78708	-2.64538	-0.595524	6.74556	-7.15305	6.75	-7.15	1.81957	0.909785	0.0829524
6.89152	-7.10374	-2.781	-2.66009	-0.568016	6.91901	-7.04822	6.9	-7.05	2.72946	1.81964	0.0063678
7.03509	-7.01668	-2.79991	-2.68412	-0.559901	7.06886	-6.94012	7.05	-6.95	2.72946	1.81964	0.384899
7.12967	-6.90485	-2.76034	-2.64175	-0.447317	7.12574	-6.81829	7.15	-6.85	1.81554	1.81554	0.113531
7.26293	-6.81516	-2.77099	-2.65668	-0.43767	7.25262	-6.73852	7.25	-6.75	1.81554	1.81554	0.329326
7.35983	-6.70384	-2.7388	-2.61652	-0.339546	7.30586	-6.61905	7.35	-6.65	1.82007	1.82007	0.0859957
7.48632	-6.61179	-2.74553	-2.62484	-0.329694	7.45762	-6.53827	7.45	-6.55	1.82005	1.82005	0.340756
7.63328	-6.55273	-2.76067	-2.66974	-0.372798	7.59546	-6.48319	7.6	-6.5	2.72628	0.908764	0.0178222
7.76542	-6.47812	-2.76125	-2.6857	-0.368618	7.74315	-6.44913	7.75	-6.45	2.72628	0.908764	0.0720377
7.88277	-6.39497	-2.7412	-2.67575	-0.321672	7.8486	-6.40709	7.85	-6.4	1.81656	0.908285	0.0210362
8.00867	-6.33177	-2.73021	-2.69312	-0.321957	7.9584	-6.34152	7.95	-6.35	1.81656	0.908281	0.138742
8.12889	-6.25412	-2.7152	-2.6888	-0.288758	8.05398	-6.23227	8.1	-6.25	2.73006	1.82003	0.0110544
8.26139	-6.18147	-2.71805	-2.69961	-0.283965	8.24773	-6.1485	8.25	-6.15	2.73005	1.82003	0.0702263
8.39173	-6.10863	-2.71697	-2.70633	-0.273011	8.32369	-5.98136	8.4	-6.05	2.72692	1.81795	0.00245207
8.53232	-6.02374	-2.73424	-2.70969	-0.261435	8.55156	-5.93992	8.55	-5.95	2.7269	1.81794	0.418298
8.63814	-5.92384	-2.70282	-2.66801	-0.176502	8.63806	-5.84559	8.65	-5.85	1.81844	1.81844	0.0670239
8.76917	-5.83442	-2.71363	-2.66492	-0.164204	8.7543	-5.75242	8.75	-5.75	1.81843	1.81843	0.3909
8.90528	-5.7627	-2.71836	-2.67164	-0.160839	9.00947	-5.71389	8.9	-5.65	2.72464	1.81643	0.000396336
9.04372	-5.6617	-2.74161	-2.66249	-0.143377	9.06113	-5.54128	9.05	-5.55	2.72465	1.81643	0.843047
9.15165	-5.55747	-2.71903	-2.62137	-0.0707363	9.13937	-5.44533	9.15	-5.45	1.81916	1.81918	0.0465206
9.27709	-5.45115	-2.73293	-2.60614	-0.0526494	9.24452	-5.3352	9.25	-5.35	1.81916	1.81916	0.817326
9.39276	-5.35869	-2.72419	-2.58929	-0.0255291	9.26221	-5.25032	9.35	-5.3	1.81895	0.909466	0.00866154
9.50769	-5.27601	-2.71484	-2.58542	-0.0208047	9.43645	-5.25801	9.45	-5.25	1.81894	0.90947	0.282502
9.59895	-5.1551	-2.68288	-2.51815	0.0846143	9.71784	-5.19928	9.55	-5.1	1.81986	2.72981	0.103483
9.70855	-5.04363	-2.68893	-2.49716	0.0997426	9.64908	-4.9531	9.65	-4.95	1.81987	2.72981	0.648318
9.80585	-4.93078	-2.67746	-2.45937	0.145613	9.67182	-4.82288	9.75	-4.85	1.81736	1.81735	0.0196615
9.91204	-4.81788	-2.68302	-2.43868	0.15724	9.86682	-4.74721	9.85	-4.75	1.81736	1.81735	0.38972
10.008	-4.70391	-2.67508	-2.40352	0.195657	9.94653	-4.64316	9.95	-4.65	1.81806	1.81805	0.0125252
10.1093	-4.59117	-2.67805	-2.38379	0.203823	10.0706	-4.54316	10.05	-4.55	1.81805	1.81805	0.208933
10.2567	-4.52598	-2.70052	-2.4353	0.110704	10.4074	-4.52899	10.2	-4.45	2.72609	1.8174	0.0746274
10.3653	-4.41238	-2.70907	-2.41934	0.119544	10.3431	-4.35107	10.35	-4.35	2.72606	1.81737	0.239005
10.4094	-4.2529	-2.66936	-2.30663	0.27837	10.3837	-4.17982	10.4	-4.2	0.908945	2.72688	0.219098
10.4993	-4.12765	-2.67477	-2.2809	0.287778	10.4578	-4.07071	10.45	-4.05	0.908953	2.72687	0.27457
10.6078	-4.02635	-2.68161	-2.28895	0.250113	10.5531	-3.94939	10.55	-3.95	1.81903	1.81904	0.0129444
10.6943	-3.89894	-2.68629	-2.26414	0.260034	10.6424	-3.84126	10.65	-3.85	1.81902	1.81903	0.330227
10.7801	-3.77694	-2.68668	-2.24322	0.266149	10.6157	-3.63689	10.75	-3.7	1.81931	2.72896	0.00424641
10.8684	-3.63514	-2.70571	-2.21583	0.277164	10.8572	-3.53957	10.85	-3.55	1.81931	2.72896	0.522162
10.9165	-3.49881	-2.69914	-2.15519	0.344635	10.8149	-3.35552	10.9	-3.4	0.999745	2.99928	0.0378169
10.9812	-3.3572	-2.71718	-2.12212	0.358306	10.9372	-3.24816	10.95	-3.25	0.999754	2.99928	0.769722
11.0874	-3.24872	-2.72498	-2.15223	0.279018	10.9078	-3.10703	11.05	-3.15	1.81764	1.81765	0.0587347
11.163	-3.10928	-2.73331	-2.12893	0.285871	11.135	-3.05697	11.15	-3.05	1.81763	1.81764	0.195274
11.211	-2.96087	-2.72734	-2.07158	0.347101	11.1507	-2.87978	11.2	-2.9	0.909657	2.72896	0.0311089
11.2771	-2.81127	-2.7407	-2.04376	0.354505	11.2571	-2.74346	11.25	-2.75	0.909648	2.72893	0.279051
11.2219	-2.61907	-2.72361	-1.86074	0.605458	11.2614	-2.58697	11.2	-2.6	-0.998725	2.99617	0.524213
11.2402	-2.48021	-2.7202	-1.81903	0.615801	11.1393	-2.45312	11.15	-2.45	-0.998725	2.99616	0.578224
11.2951	-2.34675	-2.7161	-1.81705	0.566095	11.2346	-2.28949	11.2	-2.3	0.908813	2.72643	0.0210025
11.3148	-2.19383	-2.71643	-1.77644	0.574549	11.239	-2.16508	11.25	-2.15	0.908805	2.7264	0.35045
11.3606	-2.05593	-2.71224	-1.77532	0.524859	11.1623	-1.9797	11.3	-2	0.909855	2.72956	0.0257091
11.3809	-1.8984	-2.7207	-1.73959	0.530421	11.3424	-1.85113	11.35	-1.85	0.909847	2.72953	0.202355
